experiment,LUDENSITYMIX,INTDENSITYSCEN,CARSVCAVAILSCEN,SHDCARSVCOCCUPRATE,CARCHARGEAVAILSCEN,SOVDIVIVERTSCEN,TAXSCEN,LANEMILESCEN,OPSDEPLOYSCEN,TRANSITSERVICESCEN,TDMINVESTMENTSCEN,HouseholdDvmtPerHh,HouseholdDvmtPerPrsn,HouseholdDvmtPerHhIncLess25K,HouseholdDvmtPerHhInc25Kto50K,HouseholdDvmtPerHhIncOver50K,HouseholdDvmtPerPrsnUrban,HouseholdDvmtPerPrsnTown,HouseholdDvmtPerPrsnRural,HouseholdCarSvcDvmtPerHh,HouseholdCarSvcDvmtPerPrsn,HouseholdCarSvcDvmtPerPrsnUrban,HouseholdCarSvcDvmtPerPrsnTown,HouseholdCarSvcDvmtPerPrsnRural,HouseholdDriverlessDvmtPerPrsnUrban,HouseholdDriverlessDvmtPerPrsnTown,HouseholdDriverlessDvmtPerPrsnRural,TotalDvmt,TotalDvmtPerPrsn,TotalGGEPerCapita,TotalCO2e,HouseholdCO2ePerPrsn,HouseholdCO2ePerMile,HouseholdCO2ePerMileUrban,HouseholdCO2ePerMileTown,HouseholdCO2ePerMileRural,ComSvcCO2eRate_Metro,ComSvcCO2eRate_SalemKeizer,BusCO2eRate_Metro,BusCO2eRate_SalemKeizer,HvyTrkAveUrbanCO2eRate_Metro,TransitTrips,TransitTripsPerCapita,TransitPMTPerPrsnUrban,TransitPMTPerPrsnTown,TransitPMTPerPrsnRural,SovToBikeTripPerCapita,BikeTripsPerCapita,BikePMTPerPrsnUrban,BikePMTPerPrsnTown,BikePMTPerPrsnRural,WalkTripsPerCapita,WalkPMTPerPrsnUrban,WalkPMTPerPrsnTown,WalkPMTPerPrsnRural,HhFuelTax,HhPevFuelTax,ComSvcFuelTax,VmtTax,ExtraVmtTax,CongFee,VehOwnTax,EnergyCost,SocEnvCost,CarSvcCost,TotalVehOwnCost,TotalVehUseCost,HouseholdDriverlessDvmtPerHh,AdjDriverlessDvmtPerHh,CarSvcDeadheadDvmtPerPrsn,DriverlessVehicleProp,FwyDvmtPropExtCong_Metro,FwyDvmtPropExtCong_SalemKeizer,ArtDvmtPropExtCong_Metro,ArtDvmtPropExtCong_SalemKeizer,FwyExtCongTTI_Metro,FwyExtCongTTI_SalemKeizer,ArtExtCongTTI_Metro,ArtExtCongTTI_SalemKeizer,LdvAveSpeed_Metro,LdvAveSpeed_SalemKeizer,HvyTrkAveSpeed_Metro,HvyTrkAveSpeed_SalemKeizer,BusAveSpeed_Metro,BusAveSpeed_SalemKeizer,NonUrbanAveSpeed_Metro,NonUrbanAveSpeed_SalemKeizer,AutoFatalCrash_Metro,AutoFatalCrash_SalemKeizer,AutoInjuryCrash_Metro,AutoInjuryCrash_SalemKeizer,BikeFatalCrash_Metro,BikeFatalCrash_SalemKeizer,BikeInjuryCrash_Metro,BikeInjuryCrash_SalemKeizer,WalkFatalCrash_Metro,WalkFatalCrash_SalemKeizer,WalkInjuryCrash_Metro,WalkInjuryCrash_SalemKeizer,AutoFatalUrban,AutoInjuryUrban,AutoFatalRural,AutoInjuryRural,OwnCostProp,OwnCostPropHhLess25K,OwnCostPropHh25Kto50K,OwnCostPropHhOver50K,OwnCostPropUrban,OwnCostPropTown,OwnCostPropRural,VehCostProp,VehCostPropHhLess25K,VehCostPropHhAge65Plus,RoadUseTax,TotalTaxRev,TotalFuelTax,ChargingCost,LaneMileCost,OpsCost,SOVCost,PerMileCharge,TDMCost,TransitCost,VehOwnTaxAdj,AnnualRoadUseTax,TotalBudget,Costs,PresAdaptBudget
262,0.6342727126668039,0.21038195217705485,mid,1.0330285366776555,0.8311782227738586,0.7655893449427182,0.8943468138628514,0.8927922525007125,0.46775457316319125,0.09645493283877782,0.27426990347308633,49.1818153666616,19.5380805019116,15.382208823939,32.5127599682779,61.2455160310137,17.0563227380104,23.0725785275888,25.481045959846,2.33985290278628,0.92953531780893,1.12386101253601,0.61761904697936,0.510753272530464,8.1073247695856,10.7862612098105,12.2265127271658,128409141.42208,23.4236779783813,0.73132186126511,27850226756.9535,4856.41501837661,248.561521583528,241.789691900052,255.509108482427,259.634455009407,174.147686400247,175.097075716607,1891.0507241444,1286.92700318357,1175.95262029879,1288098.20644991,0.234967676430747,19.7137941153103,1.05718248515408,1.12512017952532,0.193511917946463,0.0697824822781766,1129.26650481802,0.0476214059506059,0.0469486276806655,0.860427424284629,0.482484074866295,0.257482875641918,0.241971708580686,57419733.7436175,0.0,2388372.29171577,1895332851.3294,0.0,0.0,245779240.570145,2655250937.62234,2032194980.92535,5204286084.31658,10311735943.753,13735218682.9749,23.3299122155596,6.98479492236389,0.223082960611031,0.395893746851033,0.375506060850165,0.26087669277581,0.209848484315629,0.208776036973538,2.34365949455756,2.40452233175867,1.32956535416285,1.33378755623524,28.8329223065653,29.7323003633841,29.8045452254807,31.0453766556968,23.5672690978458,23.758309129516,59.9999520000384,38.5964786629348,50.8156327572894,15.8026598497557,14044.3282672877,4455.86947492774,0.0027586573420221,0.0096888157779707,0.204219654493192,0.469837726108949,0.0387002953852619,0.112880384910404,0.43553553108674,1.65518347308634,82.4147479005015,19554.3290473406,54.2783139135508,5463.83606064207,0.0363822387968757,0.143628345525214,0.0871527739554811,0.0323934467532527,0.0323127523938066,0.0446887619905378,0.0448224543230173,0.0001304357215051,0.0005624366650627,0.0001252685121419,5347010.08312833,2200920197.93488,75364014.99080539,248574011.2628111,935675351.5004275,433877286.58159566,429676803.4828155,0.06108449504333744,0.0,0.0,364359627.8879035,2459279248.122712,6299985338.336559,2047803452.8276498,4252181885.508909
263,0.9963507870686119,0.16157824110724506,mid,2.2069220026061647,0.5319567753406134,0.5840849108981188,0.03154871017049632,0.6544030897211794,0.10417303172586329,0.8585344635247317,0.06993714776290663,48.7612630755434,19.3710109365068,15.1035059724331,32.507620931006,60.6996561757662,16.4978079733864,23.6563618868703,25.9952854006631,2.59632893773396,1.03142357427649,1.27512612520384,0.631639242057385,0.517637097607246,7.8282470730978,11.0679027240572,12.5133541651695,127644342.900373,23.2841677060409,0.728701622680747,27479565030.1769,4778.7811568925,246.697561245313,237.755802613731,256.271342470684,259.452182584515,174.141892293489,175.077462271268,1891.0507241444,1286.92700318357,1175.79571221389,1732327.66586295,0.316001531891228,82.6786967482763,1.06397719606126,1.12711847711517,0.169295239346553,0.0604862467334289,1173.89049983406,0.046062394065683,0.0462152041307344,1.28997481170623,0.578080140179325,0.255736589850647,0.241026791857813,56957026.0632014,0.0,2388225.38671311,609060161.656625,0.0,0.0,235523939.681123,2632103197.01398,1996701829.75338,5765752827.67372,9885764187.62533,12849959205.8466,23.1260830595984,6.95257711666183,0.247818891426395,0.396040079832517,0.375506060850165,0.271896648858976,0.209020862986647,0.209894740454072,2.34967243598393,2.40850546388895,1.33187034993814,1.33752399248802,28.7874248212636,29.49660293702,29.7904434318191,30.8374501614426,23.5656611859835,23.7078973135989,59.9999520000384,39.2760241245873,48.7007415410721,15.9918768498977,13459.8186414404,4509.22291435417,0.0024736600023459,0.0090579213846018,0.183121688698901,0.439243895656596,0.0417265050596695,0.121428811706496,0.469592682966385,1.78053044780661,80.0395764426188,18905.8454720001,55.3548757856739,5576.15931792262,0.0348980362827126,0.129517726929478,0.0829241739979341,0.031237206248449,0.030136247611763,0.0446759525462737,0.0447024259368872,0.0001220289053281,0.000532626857732,0.0001173113379443,1804325.9549893,903929352.787663,74780773.31628291,166288113.21866867,792641853.8327076,252086515.86293164,375225473.26943564,0.01979960578165825,0.0,0.0,349156482.1416048,829873388.8600155,3432301265.950127,1586241956.1837437,1846059309.7663834
264,0.7914525277619747,0.9743494072279496,low,2.2022621152336637,0.3784450990561144,0.8384964299124165,0.795469340444199,0.6890935295537504,0.7221251044597218,0.7873069782442361,0.41708454162619735,46.4027495346718,18.434062450916,14.1002223268062,30.5640400800973,57.9122212618455,15.3411359417781,23.0642256302456,25.5422758817564,2.25512103195273,0.895874540932733,1.0719524551796,0.617203714379662,0.511179038826004,7.27774561745462,10.7936014325823,12.3008141852523,122493849.047672,22.3446434003783,0.709527980154266,26277054554.6866,4560.36227580208,247.387806564335,238.288791182308,256.319708494965,260.101091323045,174.108187826798,175.121800882781,1891.0507241444,1286.92700318357,1174.81564591216,1719969.51723354,0.313747227480356,55.8751781334748,0.964592354691086,1.10084718280683,0.19333601885509,0.197571948843255,1170.22846879376,0.0790990529894652,0.0555634708596383,7.7814950989797,0.57555752699454,0.274975690235498,0.245516045834822,54242355.6158947,0.0,2388241.28393482,1649823116.97664,0.0,0.0,238481275.863481,2509601247.80518,1905413614.40629,5210176185.66906,9991815726.12749,13140904907.8296,22.0085439640113,6.58213030055291,0.208375228690149,0.396422923709145,0.375506060850165,0.251400527237903,0.205159069464645,0.207490262113521,2.33945695216487,2.39927781887544,1.32793672416752,1.33064301244365,28.8578533833928,29.9076964617818,29.8646979621888,31.2364469170276,23.6361797745167,23.8042059500002,59.9999520000384,40.8166386172959,45.2231993021276,15.3856860096483,12498.7021086528,4338.2955333481,0.0063119865680916,0.014844792034846,0.467267788741196,0.719865409152515,0.0578635641673996,0.146215795779605,0.651200149749181,2.14398603327462,74.5907196630207,17579.3504692344,54.4095549093335,5477.12209787287,0.0352678166798776,0.133531936133831,0.0840601308737488,0.0315134623791438,0.0306532565155593,0.0446843642762684,0.0448416832011982,0.0001247918546071,0.0005168204851973,0.0001184517366506,4628474.85468468,1944934989.73996,71360045.26168445,124072402.24043146,813456117.7322502,561062552.2298609,451548928.97372496,0.056353207940254925,0.0,0.0,353540635.6138174,2128799456.8217142,5703819764.259766,1950140001.1762676,3753679763.083498
265,0.7514196348523065,0.3080263526924301,low,2.428504077306103,0.6573078016096713,0.5125718734189578,0.4419776843543906,0.9280116735918118,0.2540254106846721,0.9676840151777267,0.3303329060242376,48.1519575133664,19.1289568147684,14.8003402136709,31.9296762156373,60.0069422519719,16.2283469510508,23.4962634040928,25.7620180727488,2.36134547789294,0.938073507371405,1.13303579058643,0.627944552131031,0.514199432462427,7.7087799561704,10.9771180059236,12.403301857104,126339035.314827,23.046060790848,0.724985400946421,27215064862.8183,4729.09539943725,247.22181377848,238.553654183727,255.821265109432,260.209403962527,174.1195694938,175.089838566594,1891.0507241444,1286.92700318357,1175.43820659537,1831452.55293213,0.334083339842268,94.9545323949031,1.04412794207516,1.12171208775962,0.158759665553937,0.0749014376106173,1176.79029042517,0.0502399061683706,0.047879505313726,1.53472547383584,0.590690461869813,0.259210774939953,0.242182813715392,56287662.3937223,0.0,2388224.24130348,1198196906.89852,0.0,0.0,237855048.075257,2602266610.69874,1975701710.55975,5443039337.90677,9979497505.36939,13104219432.0251,22.8434211989188,6.86354569660511,0.218617607523948,0.396258950130116,0.375506060850165,0.2640177527464,0.206884647733996,0.20917143994988,2.34719366410849,2.40854639424853,1.33093208458128,1.33642217618624,28.8451104984091,29.6604785136172,29.8182548853123,30.97251688362,23.5977411500394,23.7344101564372,59.9999520000384,39.2825975624755,47.645423185957,15.890794682378,13168.1517546672,4480.7208173026,0.0030310788511107,0.0098894082645204,0.224386648637458,0.479565015791689,0.0451919432634939,0.127357746747241,0.508592940032271,1.86746738818145,78.8475805935866,18595.5803685963,54.8692306163023,5525.08979347929,0.0352270009192917,0.132826546843523,0.0838858362004312,0.0314894278536882,0.0305940319971394,0.0446869755141054,0.0448318514983068,0.0001244434730767,0.0005268461929854,0.00011866286004,3404364.5212121,1494727841.6088,73937308.72113611,200759645.44265962,956807004.1550871,327012705.34233606,353771562.02568734,0.03943863219635759,0.0,0.0,352612273.5464555,1565787774.8313184,4722131169.76325,1838350916.9657702,2883780252.79748
266,0.5846155912937049,0.318665551053064,low,1.4410328992655002,0.3213967076225148,0.47443672542051574,0.6104828027068149,0.8675197497797239,0.19685026200571304,0.045921050603047534,0.5637171981447241,49.4960526371679,19.6629151189765,15.6988763692396,32.9434741353067,61.5339656810146,17.0994974070354,23.4169540718882,25.6647043495603,2.19543572771107,0.872163820408068,1.03228630549404,0.626522136929757,0.512028366113098,8.13040807593048,10.9563358300198,12.3266611098798,129083469.42576,23.5466851244075,0.73292170320379,27968430511.1867,4878.64364311431,248.11395531103,240.513631690192,256.52623966458,259.626074654153,174.145861536456,175.08364195092,1891.05072414441,1286.92700318357,1176.02186554966,1280858.77456734,0.233647099723467,17.5698747413663,1.04270699284078,1.12130044955397,0.160763902533284,0.0825968762057294,1126.9848898983,0.050612586295076,0.04806639183999,0.930713776341845,0.480162177646445,0.259543952389339,0.242367672088921,57844539.176066,0.0,2388363.92461212,1483420075.32708,0.0,0.0,247022752.715681,2674528917.66098,2039704088.07456,5070038875.01833,10360287808.2777,13267601265.9062,23.4915753875974,7.07959421681447,0.202957316483087,0.395819677381541,0.375506060850165,0.266766134844579,0.20977204787953,0.209463766477526,2.34813932607758,2.4087068601948,1.33129759527505,1.33712577833606,28.8126531843073,29.6125038115503,29.7863826240503,30.9234070875253,23.5586065443946,23.7236207143572,59.9999520000384,38.4226333255881,50.7075585497334,16.003286671767,14014.4589226435,4512.44013711697,0.0032188813830894,0.0103485472167309,0.238289414888779,0.501829945398991,0.0404230841099144,0.115391569542872,0.45492390253642,1.69200538244489,82.7578321623612,19600.0894121641,54.6661827025857,5503.63986732893,0.0365526781294512,0.145445183415109,0.0876417385655497,0.0325228450961921,0.0325572114640992,0.0447230171898062,0.0448210474804943,0.0001259950193516,0.0005448799397156,0.0001203606860933,4204466.45146995,1790675731.14344,75899300.49845518,108384094.59619157,920511849.8678343,298425131.0028565,342331017.6261547,0.04750160210952109,0.0,0.0,366203093.68090767,1933782980.1657445,5383147084.843258,1669652093.093037,3713494991.7502213
267,0.902139396514513,0.6418969544149333,low,2.599861945933821,0.38730817593570754,0.013642877247721064,0.992529032404238,0.5598649634751333,0.7857763654345943,0.9958990004172809,0.6840745738136383,46.8914577946768,18.6282078124636,14.1390629176886,30.8658886563398,58.5539288271791,15.5445966242623,23.4799235240682,25.4031401179368,2.36691392325356,0.940285640716124,1.135958254267,0.632131648039916,0.510755363784833,7.35219578924991,10.9608235610092,12.1806822563526,123599511.324457,22.546332134042,0.714393789675539,26533142100.4424,4604.33715787256,247.170162810398,238.003421494269,256.442849885168,259.83174666692,174.117852462659,175.096617825202,1891.0507241444,1286.92700318357,1174.89183957604,1883850.17065861,0.343641420449824,88.7777266102926,1.00212773510581,1.11050833930869,0.0985848325425442,0.124056602275532,1183.9583393144,0.0629301255909004,0.0526817275926958,2.61163201788263,0.593313048304471,0.267062046387564,0.244398240378333,54824056.2338338,0.0,2388166.17741505,1946106033.40382,0.0,0.0,235408300.494024,2535252826.26098,1923280819.19715,5478478190.13196,9868001479.89188,13715925893.5827,22.1686179102328,6.6038516274108,0.218364091617981,0.395790156042651,0.375506060850165,0.264448089761345,0.205913291464955,0.208976106020838,2.33840505903819,2.40010161573236,1.32752899724792,1.32985458006331,28.8400831797987,29.6454070409978,29.8630103667823,31.0100158305878,23.6291004528093,23.7729665172129,59.9999520000384,39.6164811741271,45.2125632270166,15.6521314759266,12495.7625303728,4413.42505149317,0.0046723120635514,0.0120706028458858,0.345884913203254,0.585337230455936,0.0523283902016018,0.13896584972574,0.588906957698524,2.03767889321082,75.7797195943096,17803.8833470387,54.1368620291388,5445.98065349597,0.0348378187763096,0.129328156573912,0.0827965580152516,0.0311820697565174,0.030033218136116,0.044665003285963,0.0447778789863312,0.00013025250863,0.0005403683332661,0.0001244694061143,5426808.92768113,2238726556.3091,72092949.8237475,126509748.38231957,735918978.0850799,592888182.7172971,204092863.17431632,0.06578251420054279,0.0,0.0,348985050.85602134,2495981562.0106363,6343115446.566193,1659409772.359013,4683705674.20718
268,0.24290963277546102,0.6628830749075659,high,1.2866671677849935,0.27013203738085023,0.5370109157183622,0.08169920792621904,0.24453687883801078,0.047229195904496014,0.7526723392094621,0.27701709572139266,50.1563223449226,19.9252153737945,16.5674210004445,33.787751228308,62.1023250468044,17.3625566797043,23.645795458985,25.9680654370294,2.48961305309301,0.989029377775141,1.20974888448106,0.631911902333613,0.517122956313266,8.27830600000205,11.0648208584564,12.5232748468354,130661517.429369,23.8345438224847,0.741655422673543,28335426195.2519,4936.29789793734,247.741256760995,239.855195880397,256.832475553782,259.349406680453,174.168708183705,175.051369532996,1891.0507241444,1286.92700318357,1176.16301766217,1533681.32535483,0.279765576568144,58.3152502697702,0.999903662003846,1.11012330930329,0.167970603976806,0.128125702551243,1174.01847401605,0.0637516175560725,0.0526252476207815,2.36895646854447,0.565915659536103,0.267320663306871,0.243776049731483,58560947.7997791,0.0,2388213.77085815,702625379.671875,0.0,0.0,247963501.581202,2707767269.44673,2064480834.9204,5241088792.43157,10392140686.2245,12680436920.5902,23.862542340788,7.20785216288776,0.247396231769565,0.395779594606013,0.375506060850165,0.289196972751746,0.212449826943698,0.211514103110356,2.35061388233437,2.40753301296504,1.332216565493,1.33774158534692,28.7075812960956,29.1846528663449,29.7582128157216,30.5666702263483,23.5212661744267,23.6660082137305,59.9999520000384,37.2669096943061,51.3822179749683,16.3421247851149,14200.920015864,4607.98218007453,0.004748420949078,0.0121858089765643,0.35151915058002,0.590923897362625,0.0502437211640143,0.133618641348436,0.565445962701274,1.9592719056701,84.0480689841162,19906.2352208645,55.2980852639487,5570.0906548118,0.0366609360017715,0.148147796853963,0.0880301082099596,0.0325761501473469,0.0327203915443186,0.044718667441952,0.044816012597687,0.0001204190466066,0.0005562710051401,0.0001169784350507,2074999.32795201,1011538042.82371,76801855.64767522,94286310.2797338,546722127.3028065,223614597.952248,361103274.7155087,0.02219930709926958,0.0,0.0,367597722.8846681,954365656.2763356,3672140868.751687,1225726310.250297,2446414558.50139
269,0.06947144687218673,0.8490276414058786,high,2.1579521377528375,0.9034905065536587,0.6334864750653498,0.34229248912112087,0.14068468829253566,0.21714277590112913,0.9465097229612393,0.3088342365021476,49.6944492156697,19.741730597689,16.5031417932999,33.4730835221592,61.5091093301462,17.1735154914222,23.4504221129193,25.8241103600748,2.36686998549707,0.940268185902449,1.13638677391344,0.627253887110024,0.515265373623835,8.17855413377377,10.9863798690222,12.4427753467383,129694077.529808,23.6580688424342,0.736744579341728,27970871787.3017,4867.24823976376,246.54617869892,238.644465606684,255.067248071884,258.793214085628,174.166203198474,175.051434983466,1891.0507241444,1286.92700318357,1175.97036223134,1639625.13816872,0.299091254846745,78.2003586647973,0.978515892892773,1.10442727143609,0.178042864675678,0.163408369085024,1187.10869653247,0.0726261866878155,0.054555200429768,4.79153695472754,0.581830703727356,0.271800400985375,0.244729445850868,58026812.4072358,0.0,2388191.21997803,1087025505.36289,0.0,0.0,250537083.273542,2684970619.55363,2033892676.81236,5031061134.46823,10491295539.6085,12833933421.0042,23.6295369939303,7.12709240294848,0.233550842628032,0.395600527717,0.375506060850165,0.290385665471091,0.212240813515405,0.211600290167617,2.34780234062855,2.4072452458209,1.33116805724048,1.33687622001378,28.7057041036543,29.160536269825,29.7711128320919,30.5549577913016,23.5302256121927,23.6719197620432,59.9999520000384,36.9756614071489,50.5137981427884,16.2801421767535,13960.9077886187,4590.5049695796,0.0055903263347733,0.013479763536597,0.413844262279691,0.653671366414143,0.0547703014944599,0.141461568426414,0.616388379253944,2.07427402309196,83.2559826341176,19684.0819113373,54.9996829564443,5538.65871656602,0.0370059500741777,0.152372820815645,0.0894206007591676,0.0328115269481056,0.0332364665686025,0.0447257097723212,0.0447924768348733,0.0001218767173756,0.0005584922178199,0.0001177505908469,3100664.20840409,1397977592.26365,76128764.82564136,268459889.3022561,484410812.9755214,308571387.95056456,390045942.5196049,0.03466869560444563,0.0,0.0,371412972.9667535,1426105248.4613395,4500322496.218969,1451488032.747947,3048834463.4710226
270,0.6064704113745926,0.9847730873448977,high,2.033569614671082,0.8118859043588778,0.2737882258742107,0.5825724653302666,0.575714270907075,0.5980494533438356,0.20695843613033055,0.06033925756222644,49.150882586612,19.5257920749341,15.7525274994483,32.8102524486918,61.0431500949699,16.8250220969921,23.6009424946057,25.6902979612435,2.5461806685185,1.01150155810734,1.24499164444423,0.633107425817067,0.513104621095714,7.99884993949702,11.0231269516567,12.3738729801201,128363683.076919,23.4153857210958,0.727818360281597,27597983763.4489,4808.95417956279,246.287277930006,237.617088070005,255.47267133898,259.419367181132,174.15150886728,175.08268297755,1891.0507241444,1286.92700318357,1175.78125297924,1292551.64065319,0.2357800470106,20.3083293924821,0.963403440876674,1.1006012845888,0.136388450870647,0.205341581053261,1139.4042909825,0.0793218455933961,0.0555449561748891,6.11562493885411,0.514831873311357,0.274712203021168,0.245363195290384,57358812.2794234,0.0,2388300.15928032,1431623109.97051,0.0,0.0,244887336.596525,2652736650.93465,2009893688.44524,5370561414.39312,10257714395.5483,13386018578.4946,23.3286517321003,6.97988294403987,0.252659650433228,0.395820664986379,0.375506060850165,0.269438321981804,0.210449381813263,0.209632620495604,2.34150751127069,2.40258133401381,1.32873137548438,1.33217797220085,28.7994146520553,29.5694028341018,29.8106329031917,30.9121039181678,23.5652009917952,23.746253124267,59.9999520000384,39.1086318209643,50.2874084437446,15.9249757640989,13898.3386326881,4490.3588428064,0.0064817133273974,0.0151844053755566,0.47983243010339,0.736334208169064,0.0543713286867262,0.137544036780782,0.611898314463079,2.01683061837386,81.3194913528749,19291.7410314326,54.7206916883613,5509.3678666671,0.0361915682368874,0.14277940975784,0.0866577326183264,0.0322269411728695,0.0320256255498524,0.0446921733352931,0.044835282342933,0.0001271195626125,0.0005729806333477,0.0001232828773298,4029266.50011687,1736257559.00574,75287157.14267322,243268623.69869137,745428562.544245,499024726.6719178,282136467.7622632,0.04616609246605326,0.0,0.0,363037409.62737817,1853202319.584185,5237893993.89938,1769858380.6771173,3468035613.2222624
271,0.47364368146709146,0.621028932483936,low,2.3051189833147117,0.04788364268263376,0.06214445853111334,0.5903749765571684,0.24286419523231906,0.5009402613799486,0.17516729342814819,0.00311302094507567,49.9727460886503,19.8522874502002,16.0625313627591,33.3793293001261,62.0477816424985,17.292309864149,23.7230516251546,25.6847697847184,2.20709771782513,0.876796689283733,1.03570016934853,0.637478520886925,0.513505162902229,8.22232480763839,11.0988689953937,12.3767926074431,130147235.69503,23.7407314225114,0.736465969376571,28159009821.8938,4911.71913384424,247.413258858224,239.259967242637,256.691544944848,259.562250260436,174.168313789581,175.057974334968,1891.05072414441,1286.92700318357,1175.95910969894,1325568.14420013,0.241802733078669,20.4630564017036,1.00466016478165,1.11133247706932,0.111228053928594,0.127299696074892,1141.76718750122,0.0618809976517132,0.0522599115269848,1.62722203417973,0.505465101192457,0.266316255972135,0.24394278968986,58408294.5263808,0.0,2388226.40755218,1467096089.52672,0.0,0.0,248109285.759205,2700099477.82681,2052480568.33822,5085840839.78518,10396983206.9589,13326346537.857,23.7325725164428,7.16356274983742,0.204422800829563,0.395811970207072,0.375506060850165,0.285515574568933,0.212168705086606,0.21116869250109,2.34311185143673,2.40488974450278,1.32935285933508,1.33337780308967,28.738861245433,29.2595635818059,29.7904719182717,30.6447780580273,23.5406022510476,23.7013706045741,59.9999520000384,37.4785325151321,51.1894088693338,16.2338542645728,14147.6318006924,4577.45318608839,0.0047067498262479,0.0122447909768431,0.348434293980737,0.593784099220873,0.0467701144609264,0.12572180881844,0.526353776836667,1.84347936382366,83.694770126019,19823.7016899521,54.7025388564318,5508.33205912589,0.0366793387913641,0.147606215645352,0.0880304071545334,0.0326045584752174,0.0327496333012294,0.044718450797046,0.0448076249845324,0.000126552890479,0.0005548398598078,0.0001211721611709,4145078.21688761,1776001896.21986,76609513.63928604,33168001.73772428,545718517.1393914,450470130.6899743,218643337.559334,0.046539442628260506,0.0,0.0,367813843.1262553,1906468228.4408808,5338199891.766547,1247999987.126424,4090199904.6401234
272,0.8765575237857843,0.1243160257837197,high,2.7772620689427914,0.3586904478148346,0.7619554245950465,0.9182870618055572,0.9841116384569689,0.005215920112653035,0.9994261030868414,0.3747512561017332,47.7757704462617,18.9795118797639,14.4669970905034,31.4087127621199,59.6513279697485,16.2099478892855,23.0460051924166,25.4499713300727,2.76861295011989,1.09986551522751,1.38579255028961,0.618893457497431,0.512845157553543,7.68453717327931,10.7839175786796,12.2153743851032,125526067.537936,22.8977637521653,0.718701427766712,26801617610.4626,4653.26887267277,245.173263788418,234.737104838042,256.379791565934,260.188824050285,174.127176667529,175.112942731078,1891.0507241444,1286.92700318357,1175.70275111552,1771656.15724981,0.323175615507234,110.060594712883,1.06901245206055,1.12828235991445,0.185511790554204,0.056255344067446,1178.07889146278,0.0454485807375796,0.046217981387283,1.34606368350965,0.590209589519593,0.255655491076736,0.241523783347949,55728945.1110219,0.0,2388098.54031947,1875502238.54704,0.0,0.0,235251759.182337,2575933301.53909,1943919028.21536,5817944775.30496,9876899954.01635,14008676227.2814,22.6347415205659,6.702407418472,0.275432951210693,0.396160394222354,0.375506060850165,0.253059786179222,0.207171504028361,0.207853069382367,2.35130863441767,2.40769312232935,1.33244639933494,1.3378357483353,28.834435046803,29.8640177676001,29.800104450539,31.1577189982093,23.5851264076899,23.7525392095828,59.9999520000384,39.6795206110683,47.8923703690202,15.5859614916506,13236.4025490671,4394.76712834004,0.00233979816926,0.0087662980011592,0.173212079090558,0.425102263645344,0.0417608924561393,0.122286700527099,0.469979680864851,1.79310981134027,78.6079083228118,18576.3887652232,54.2367020096739,5456.57381616446,0.0348668768431004,0.129423055057915,0.0827480185388891,0.0312134445679104,0.0300683469348345,0.04469175622496,0.0447819422243876,0.0001330325954913,0.0005739554333491,0.000129338042576,5196959.31904976,2168871041.38071,73233112.35392435,118639873.14907952,990466983.0741813,202607960.0563265,428586627.37851393,0.06223003590739591,0.0,0.0,348752983.5181004,2390265589.175676,6159875711.1949005,1740301443.658101,4419574267.536799
273,0.3471957111913486,0.06504315012478544,high,1.8721581490291033,0.8627044974519604,0.8491377828825328,0.6428291048240943,0.1482774513601498,0.03835930734818301,0.7740036934595208,0.7226119564341822,49.6392223387244,19.7197910421931,15.8940847539875,33.0291733857401,61.6765333643567,17.2909736225536,23.1062410033847,25.6321948360759,2.51987405572696,1.00105093291951,1.23355999771277,0.617966798683963,0.51306451463747,8.23260456717985,10.8174830394962,12.3110590385655,129539605.409632,23.6298909015216,0.73531639938187,27923909429.8691,4860.94859046782,246.501019207921,238.409615456608,255.474368815419,259.154113385206,174.170298643013,175.062523769697,1891.0507241444,1286.92700318357,1176.13633885335,1569498.52603734,0.286299150156309,74.5513770222795,1.0775264205002,1.13066243267332,0.20244927781119,0.0520901827415523,1176.22728336261,0.0440462083287645,0.0457129645970551,1.13218165781553,0.562484555523842,0.254325558996071,0.240954036600612,57927495.9566087,0.0,2388237.50186071,1536184932.76651,0.0,0.0,246174752.857444,2678816784.07387,2031953388.47768,5301044540.6229,10328248330.1907,13492404160.2462,23.5822748131744,7.06527236490816,0.25051765045982,0.395743694908571,0.375506060850165,0.284527790562552,0.21267743178839,0.210940408017029,2.35075962120136,2.40653046528734,1.33226776213232,1.33773953076597,28.6942475875091,29.245001981326,29.7569919039849,30.6429293094042,23.5183757175464,23.6784270100195,59.9999520000384,37.0951958473502,51.0236258846774,16.0578198130028,14101.8130136123,4527.81682444145,0.0021560759252252,0.008367154275222,0.15961137101132,0.405746670053461,0.0386607080872026,0.115497882628039,0.435090013172396,1.69356426853197,83.7194353563779,19819.4714509057,54.6128960950291,5496.27587108851,0.0364424465477449,0.145310086733841,0.087204019716302,0.0324273712270365,0.0324098482809898,0.0446810602732971,0.0447970724792571,0.0001281298472271,0.0005720113250923,0.0001244800295553,4318971.83482041,1842675419.08242,76003674.78381705,257243736.7992891,488966470.81608987,219179653.67409152,454741334.86475986,0.04904937266583291,0.0,0.0,364945961.8251843,1986448060.0317185,5474236497.752371,1420131196.1542304,4054105301.5981407
